type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-10-10 13:31:37,47.82149679,7.95172604,8,1077.285,,0.000,,10,17,,
T,2021-10-10 13:31:38,47.82149679,7.95172604,8,1077.138,,0.000,,10,17,,
T,2021-10-10 13:31:39,47.82149679,7.95172604,8,1076.998,,0.000,,10,17,,
T,2021-10-10 13:31:40,47.82149679,7.95172604,8,1076.874,,0.000,,10,17,,
T,2021-10-10 13:31:41,47.82149679,7.95172604,8,1076.739,,0.000,,10,17,,
T,2021-10-10 13:31:42,47.82149679,7.95172604,8,1076.725,,0.000,,10,17,,
T,2021-10-10 13:31:43,47.82149679,7.95172604,8,1076.713,,0.000,,9,17,,
T,2021-10-10 13:31:44,47.82149679,7.95172604,8,1076.604,,0.000,,9,17,,
T,2021-10-10 13:31:45,47.82149679,7.95172604,8,1076.590,,0.000,,9,17,,
T,2021-10-10 13:31:46,47.82149679,7.95172604,8,1076.419,,0.000,,9,17,,
T,2021-10-10 13:31:47,47.82149679,7.95172604,8,1076.401,,0.000,,9,17,,
T,2021-10-10 13:31:48,47.82149679,7.95172604,8,1076.381,,0.000,,9,17,,
T,2021-10-10 13:31:49,47.82149679,7.95172604,8,1076.365,,0.000,,9,17,,
T,2021-10-10 13:31:50,47.82149679,7.95172604,8,1076.224,,0.000,,9,16,,
T,2021-10-10 13:31:51,47.82149679,7.95172604,8,1076.211,,0.000,,8,17,,
T,2021-10-10 13:31:52,47.82149679,7.95172604,8,1076.199,,0.000,,8,16,,
T,2021-10-10 13:31:53,47.82149679,7.95172604,8,1076.190,,0.000,,9,16,,
T,2021-10-10 13:31:54,47.82149679,7.95172604,8,1076.180,,0.000,,9,17,,
T,2021-10-10 13:31:55,47.82149679,7.95172604,8,1076.038,,0.000,,9,17,,
T,2021-10-10 13:31:56,47.82149679,7.95172604,8,1075.891,,0.000,,9,17,,
T,2021-10-10 13:31:57,47.82149679,7.95172604,8,1075.881,,0.000,,9,17,,
T,2021-10-10 13:31:58,47.82149679,7.95172604,8,1075.873,,0.000,,9,17,,
T,2021-10-10 13:31:59,47.82149679,7.95172604,8,1075.782,,0.000,,9,16,,
T,2021-10-10 13:32:00,47.82149679,7.95172604,8,1075.776,,0.000,,9,16,,
T,2021-10-10 13:32:01,47.82149679,7.95172604,8,1075.771,,0.000,,9,16,,
T,2021-10-10 13:32:02,47.82149679,7.95172604,8,1075.765,,0.000,,10,15,,
T,2021-10-10 13:32:03,47.82149679,7.95172604,8,1075.769,,0.000,,10,17,,
T,2021-10-10 13:32:04,47.82149679,7.95172604,8,1075.775,,0.000,,10,17,,
T,2021-10-10 13:32:05,47.82149679,7.95172604,8,1075.876,,0.000,,10,17,,
T,2021-10-10 13:32:06,47.82149679,7.95172604,8,1075.964,,0.000,,10,17,,
T,2021-10-10 13:32:07,47.82149679,7.95172604,8,1076.042,,0.000,,11,17,,
T,2021-10-10 13:32:08,47.82149679,7.95172604,8,1076.046,,0.000,,11,17,,
T,2021-10-10 13:32:09,47.82149679,7.95172604,8,1076.049,,0.000,,10,16,,
T,2021-10-10 13:32:10,47.82149679,7.95172604,8,1076.024,,0.000,,10,17,,
T,2021-10-10 13:32:11,47.82149679,7.95172604,8,1075.986,,0.000,,10,17,,
T,2021-10-10 13:32:12,47.82149679,7.95172604,8,1075.979,,0.000,,10,17,,
T,2021-10-10 13:32:13,47.82149679,7.95172604,8,1075.969,,0.000,,10,17,,
T,2021-10-10 13:32:14,47.82149679,7.95172604,8,1075.818,,0.000,,10,17,,
T,2021-10-10 13:32:15,47.82149679,7.95172604,8,1075.662,,0.000,,10,17,,
T,2021-10-10 13:32:16,47.82149679,7.95172604,8,1075.504,,0.000,,10,17,,
T,2021-10-10 13:32:17,47.82149679,7.95172604,8,1075.484,,0.000,,10,17,,
T,2021-10-10 13:32:18,47.82149679,7.95172604,8,1075.250,,0.000,,10,17,,
T,2021-10-10 13:32:19,47.82149679,7.95172604,8,1075.030,,0.000,,10,17,,
T,2021-10-10 13:32:20,47.82149679,7.95172604,8,1074.842,,0.000,,10,17,,
T,2021-10-10 13:32:21,47.82149679,7.95172604,8,1074.677,,0.000,,11,17,,
T,2021-10-10 13:32:22,47.82149679,7.95172604,8,1074.564,,0.000,,11,16,,
T,2021-10-10 13:32:23,47.82149679,7.95172604,8,1074.552,,0.000,,11,17,,
T,2021-10-10 13:32:24,47.82149679,7.95172604,8,1074.438,,0.000,,11,17,,
T,2021-10-10 13:32:25,47.82149679,7.95172604,8,1074.274,,0.000,,11,17,,
T,2021-10-10 13:32:26,47.82149679,7.95172604,8,1074.097,,0.000,,11,17,,
T,2021-10-10 13:32:27,47.82149679,7.95172604,8,1074.079,,0.000,,11,17,,
T,2021-10-10 13:32:28,47.82149679,7.95172604,8,1073.900,,0.000,,11,17,,
T,2021-10-10 13:32:29,47.82149679,7.95172604,8,1073.883,,0.000,,10,17,,
T,2021-10-10 13:32:30,47.82149679,7.95172604,8,1073.866,,0.000,,10,16,,
T,2021-10-10 13:32:31,47.82149679,7.95172604,8,1073.756,,0.000,,10,16,,
T,2021-10-10 13:32:32,47.82149679,7.95172604,8,1073.647,,0.000,,10,16,,
T,2021-10-10 13:32:33,47.82149679,7.95172604,8,1073.639,,0.000,,10,16,,
T,2021-10-10 13:32:34,47.82149679,7.95172604,8,1073.631,,0.000,,10,16,,
T,2021-10-10 13:32:35,47.82149679,7.95172604,8,1073.623,,0.000,,11,16,,
T,2021-10-10 13:32:36,47.82149679,7.95172604,8,1073.616,,0.000,,11,16,,
T,2021-10-10 13:32:37,47.82149679,7.95172604,8,1073.570,,0.000,,11,16,,
T,2021-10-10 13:32:38,47.82149679,7.95172604,8,1073.538,,0.000,,11,16,,
T,2021-10-10 13:32:39,47.82149679,7.95172604,8,1073.470,,0.000,,11,16,,
T,2021-10-10 13:32:40,47.82149679,7.95172604,8,1073.354,,0.000,,11,16,,
T,2021-10-10 13:32:41,47.82149679,7.95172604,8,1073.338,,0.000,,11,16,,
T,2021-10-10 13:32:42,47.82149679,7.95172604,8,1073.325,,0.000,,10,16,,
T,2021-10-10 13:32:43,47.82149679,7.95172604,8,1073.309,,0.000,,11,16,,
T,2021-10-10 13:32:44,47.82149679,7.95172604,8,1073.147,,0.000,,11,16,,
T,2021-10-10 13:32:45,47.82149679,7.95172604,8,1072.987,,0.000,,11,16,,
T,2021-10-10 13:32:46,47.82149679,7.95172604,8,1072.801,,0.000,,11,16,,
T,2021-10-10 13:32:47,47.82149679,7.95172604,8,1072.591,,0.000,,11,16,,
T,2021-10-10 13:32:48,47.82149679,7.95172604,8,1072.445,,0.000,,11,16,,
T,2021-10-10 13:32:49,47.82149679,7.95172604,8,1072.315,,0.000,,11,16,,
T,2021-10-10 13:32:50,47.82149679,7.95172604,8,1072.301,,0.000,,11,16,,
T,2021-10-10 13:32:51,47.82149679,7.95172604,8,1072.200,,0.000,,11,16,,
T,2021-10-10 13:32:52,47.82149679,7.95172604,8,1072.061,,0.000,,11,16,,
T,2021-10-10 13:32:53,47.82149679,7.95172604,8,1072.047,,0.000,,11,16,,
T,2021-10-10 13:32:54,47.82149679,7.95172604,8,1072.033,,0.000,,11,16,,
T,2021-10-10 13:32:55,47.82149679,7.95172604,8,1072.019,,0.000,,11,16,,
T,2021-10-10 13:32:56,47.82149679,7.95172604,8,1072.003,,0.000,,11,16,,
T,2021-10-10 13:32:57,47.82149679,7.95172604,8,1071.827,,0.000,,11,16,,
T,2021-10-10 13:32:58,47.82149679,7.95172604,6,1071.809,,0.000,,11,16,,
T,2021-10-10 13:32:59,47.82149679,7.95172604,6,1071.614,,0.000,,10,16,,
T,2021-10-10 13:33:00,47.82149679,7.95172604,6,1071.409,,0.000,,10,16,,
T,2021-10-10 13:33:01,47.82149679,7.95172604,6,1071.215,,0.000,,10,16,,
T,2021-10-10 13:33:02,47.82149679,7.95172604,6,1071.040,,0.000,,10,16,,
T,2021-10-10 13:33:03,47.82149679,7.95172604,6,1071.024,,0.000,,10,16,,
T,2021-10-10 13:33:04,47.82149679,7.95172604,6,1071.006,,0.000,,10,16,,
T,2021-10-10 13:33:05,47.82149679,7.95172604,6,1070.830,,0.000,,11,16,,
T,2021-10-10 13:33:06,47.82149679,7.95172604,8,1070.647,,0.000,,11,16,,
T,2021-10-10 13:33:07,47.82149679,7.95172604,8,1070.477,,0.000,,11,16,,
T,2021-10-10 13:33:08,47.82149679,7.95172604,8,1070.462,,0.000,,11,16,,
T,2021-10-10 13:33:09,47.82149679,7.95172604,8,1070.305,,0.000,,11,16,,
T,2021-10-10 13:33:10,47.82149679,7.95172604,8,1070.289,,0.000,,11,16,,
T,2021-10-10 13:33:11,47.82149679,7.95172604,8,1070.140,,0.000,,11,16,,
T,2021-10-10 13:33:12,47.82149679,7.95172604,8,1070.124,,0.000,,11,16,,
T,2021-10-10 13:33:13,47.82149679,7.95172604,8,1070.109,,0.000,,10,16,,
T,2021-10-10 13:33:14,47.82149679,7.95172604,6,1070.092,,0.000,,10,16,,
T,2021-10-10 13:33:15,47.82149679,7.95172604,6,1070.076,,0.000,,9,16,,
T,2021-10-10 13:33:16,47.82149679,7.95172604,6,1070.061,,0.000,,9,16,,
T,2021-10-10 13:33:17,47.82149679,7.95172604,6,1070.045,,0.000,,9,16,,
T,2021-10-10 13:33:18,47.82149679,7.95172604,8,1069.891,,0.000,,9,16,,
T,2021-10-10 13:33:19,47.82149679,7.95172604,8,1069.875,,0.000,,9,16,,
T,2021-10-10 13:33:20,47.82149679,7.95172604,8,1069.709,,0.000,,9,16,,
T,2021-10-10 13:33:21,47.82149679,7.95172604,8,1069.556,,0.000,,9,16,,
T,2021-10-10 13:33:22,47.82149679,7.95172604,6,1069.424,,0.000,,9,16,,
T,2021-10-10 13:33:23,47.82149679,7.95172604,6,1069.411,,0.000,,9,16,,
T,2021-10-10 13:33:24,47.82149679,7.95172604,6,1069.273,,0.000,,9,16,,
T,2021-10-10 13:33:25,47.82149679,7.95172604,6,1069.138,,0.000,,8,16,,
T,2021-10-10 13:33:26,47.82149679,7.95172604,8,1069.125,,0.000,,8,16,,
T,2021-10-10 13:33:27,47.82149679,7.95172604,8,1069.111,,0.000,,9,16,,
T,2021-10-10 13:33:28,47.82149679,7.95172604,8,1069.096,,0.000,,9,16,,
T,2021-10-10 13:33:29,47.82149679,7.95172604,8,1069.081,,0.000,,9,16,,
T,2021-10-10 13:33:30,47.82149679,7.95172604,6,1068.931,,0.000,,9,16,,
T,2021-10-10 13:33:31,47.82149679,7.95172604,6,1068.916,,0.000,,10,16,,
T,2021-10-10 13:33:32,47.82149679,7.95172604,6,1068.901,,0.000,,10,16,,
T,2021-10-10 13:33:33,47.82149679,7.95172604,6,1068.747,,0.000,,10,16,,
T,2021-10-10 13:33:34,47.82149679,7.95172604,6,1068.596,,0.000,,10,16,,
T,2021-10-10 13:33:35,47.82149679,7.95172604,6,1068.582,,0.000,,10,16,,
T,2021-10-10 13:33:36,47.82149679,7.95172604,6,1068.451,,0.000,,10,16,,
T,2021-10-10 13:33:37,47.82149679,7.95172604,6,1068.438,,0.000,,10,15,,
T,2021-10-10 13:33:38,47.82149679,7.95172604,6,1068.310,,0.000,,10,16,,
T,2021-10-10 13:33:39,47.82149679,7.95172604,6,1068.188,,0.000,,10,15,,
T,2021-10-10 13:33:40,47.82149679,7.95172604,6,1068.076,,0.000,,10,15,,
T,2021-10-10 13:33:41,47.82149679,7.95172604,6,1067.970,,0.000,,10,15,,
T,2021-10-10 13:33:42,47.82149679,7.95172604,8,1067.960,,0.000,,10,15,,
T,2021-10-10 13:33:43,47.82149679,7.95172604,8,1067.859,,0.000,,10,15,,
T,2021-10-10 13:33:44,47.82149679,7.95172604,8,1067.753,,0.000,,10,15,,
T,2021-10-10 13:33:45,47.82149679,7.95172604,8,1067.650,,0.000,,9,15,,
T,2021-10-10 13:33:46,47.82149679,7.95172604,8,1067.545,,0.000,,10,15,,
T,2021-10-10 13:33:47,47.82149679,7.95172604,8,1067.535,,0.000,,9,15,,
T,2021-10-10 13:33:48,47.82149679,7.95172604,8,1067.524,,0.000,,10,15,,
T,2021-10-10 13:33:49,47.82149679,7.95172604,8,1067.514,,0.000,,10,15,,
T,2021-10-10 13:33:50,47.82149679,7.95172604,8,1067.504,,0.000,,10,15,,
T,2021-10-10 13:33:51,47.82149679,7.95172604,8,1067.495,,0.000,,9,15,,
T,2021-10-10 13:33:52,47.82149679,7.95172604,8,1067.486,,0.000,,9,16,,
T,2021-10-10 13:33:53,47.82149679,7.95172604,8,1067.387,,0.000,,9,16,,
T,2021-10-10 13:33:54,47.82149679,7.95172604,8,1067.377,,0.000,,11,16,,
T,2021-10-10 13:33:55,47.82149679,7.95172604,8,1067.368,,0.000,,11,16,,
T,2021-10-10 13:33:56,47.82149679,7.95172604,8,1067.282,,0.000,,11,16,,
T,2021-10-10 13:33:57,47.82149679,7.95172604,8,1067.195,,0.000,,11,16,,
T,2021-10-10 13:33:58,47.82149679,7.95172604,8,1067.093,,0.000,,11,16,,
T,2021-10-10 13:33:59,47.82149679,7.95172604,8,1067.000,,0.000,,11,16,,
T,2021-10-10 13:34:00,47.82149679,7.95172604,8,1066.912,,0.000,,11,16,,
T,2021-10-10 13:34:01,47.82149679,7.95172604,8,1066.816,,0.000,,11,16,,
T,2021-10-10 13:34:02,47.82149679,7.95172604,8,1066.699,,0.000,,11,16,,
T,2021-10-10 13:34:03,47.82149679,7.95172604,8,1066.581,,0.000,,11,16,,
T,2021-10-10 13:34:04,47.82149679,7.95172604,8,1066.473,,0.000,,11,16,,
T,2021-10-10 13:34:05,47.82149679,7.95172604,8,1066.371,,0.000,,11,16,,
T,2021-10-10 13:34:06,47.82149679,7.95172604,8,1066.257,,0.000,,11,16,,
T,2021-10-10 13:34:07,47.82149679,7.95172604,8,1066.244,,0.000,,11,16,,
T,2021-10-10 13:34:08,47.82149679,7.95172604,8,1066.108,,0.000,,11,16,,
T,2021-10-10 13:34:09,47.82149679,7.95172604,8,1066.036,,0.000,,11,16,,
T,2021-10-10 13:34:10,47.82149679,7.95172604,8,1066.032,,0.000,,11,16,,
T,2021-10-10 13:34:11,47.82149679,7.95172604,8,1066.057,,0.000,,11,16,,
T,2021-10-10 13:34:12,47.82149679,7.95172604,8,1066.058,,0.000,,11,16,,
T,2021-10-10 13:34:13,47.82149679,7.95172604,8,1066.062,,0.000,,11,16,,
T,2021-10-10 13:34:14,47.82149679,7.95172604,8,1066.104,,0.000,,11,16,,
T,2021-10-10 13:34:15,47.82149679,7.95172604,8,1066.181,,0.000,,11,16,,
T,2021-10-10 13:34:16,47.82149679,7.95172604,8,1066.265,,0.000,,10,16,,
T,2021-10-10 13:34:17,47.82149679,7.95172604,8,1066.346,,0.000,,10,16,,
T,2021-10-10 13:34:18,47.82149679,7.95172604,8,1066.437,,0.000,,10,16,,
T,2021-10-10 13:34:19,47.82149679,7.95172604,8,1066.549,,0.000,,10,16,,
T,2021-10-10 13:34:20,47.82149679,7.95172604,8,1066.682,,0.000,,11,16,,
T,2021-10-10 13:34:21,47.82149679,7.95172604,12,1066.814,,0.000,,11,16,,
T,2021-10-10 13:34:22,47.82149679,7.95172604,12,1066.950,,0.000,,10,16,,
T,2021-10-10 13:34:23,47.82149679,7.95172604,12,1067.099,,0.000,,10,16,,
T,2021-10-10 13:34:24,47.82149679,7.95172604,12,1067.113,,0.000,,10,16,,
T,2021-10-10 13:34:25,47.82149679,7.95172604,12,1067.246,,0.000,,10,16,,
T,2021-10-10 13:34:26,47.82149679,7.95172604,12,1067.370,,0.000,,10,16,,
T,2021-10-10 13:34:27,47.82149679,7.95172604,12,1067.498,,0.000,,10,16,,
T,2021-10-10 13:34:28,47.82149679,7.95172604,12,1067.511,,0.000,,11,16,,
T,2021-10-10 13:34:29,47.82149679,7.95172604,12,1067.640,,0.000,,11,16,,
T,2021-10-10 13:34:30,47.82149679,7.95172604,12,1067.770,,0.000,,11,16,,
T,2021-10-10 13:34:31,47.82149679,7.95172604,12,1067.903,,0.000,,11,16,,
T,2021-10-10 13:34:32,47.82149679,7.95172604,12,1068.032,,0.000,,10,16,,
T,2021-10-10 13:34:33,47.82149679,7.95172604,12,1068.171,,0.000,,10,16,,
T,2021-10-10 13:34:34,47.82149679,7.95172604,12,1068.307,,0.000,,10,16,,
T,2021-10-10 13:34:35,47.82149679,7.95172604,12,1068.419,,0.000,,10,16,,
T,2021-10-10 13:34:36,47.82149679,7.95172604,12,1068.429,,0.000,,10,16,,
T,2021-10-10 13:34:37,47.82149679,7.95172604,12,1068.537,,0.000,,10,16,,
T,2021-10-10 13:34:38,47.82149679,7.95172604,12,1068.643,,0.000,,10,16,,
T,2021-10-10 13:34:39,47.82149679,7.95172604,12,1068.653,,0.000,,9,16,,
T,2021-10-10 13:34:40,47.82149679,7.95172604,12,1068.737,,0.000,,9,16,,
T,2021-10-10 13:34:41,47.82149679,7.95172604,12,1068.744,,0.000,,9,16,,
T,2021-10-10 13:34:42,47.82149679,7.95172604,12,1068.749,,0.000,,9,16,,
T,2021-10-10 13:34:43,47.82149679,7.95172604,12,1068.793,,0.000,,9,16,,
T,2021-10-10 13:34:44,47.82149679,7.95172604,12,1068.797,,0.000,,9,16,,
T,2021-10-10 13:34:45,47.82149679,7.95172604,12,1068.813,,0.000,,9,16,,
T,2021-10-10 13:34:46,47.82149679,7.95172604,12,1068.825,,0.000,,9,16,,
T,2021-10-10 13:34:47,47.82149679,7.95172604,12,1068.826,,0.000,,10,16,,
T,2021-10-10 13:34:48,47.82149679,7.95172604,12,1068.821,,0.000,,9,16,,
T,2021-10-10 13:34:49,47.82149679,7.95172604,12,1068.822,,0.000,,9,16,,
T,2021-10-10 13:34:50,47.82149679,7.95172604,12,1068.826,,0.000,,9,16,,
T,2021-10-10 13:34:51,47.82149679,7.95172604,12,1068.853,,0.000,,10,16,,
T,2021-10-10 13:34:52,47.82149679,7.95172604,12,1068.879,,0.000,,9,16,,
T,2021-10-10 13:34:53,47.82149679,7.95172604,12,1068.882,,0.000,,9,16,,
T,2021-10-10 13:34:54,47.82149679,7.95172604,12,1068.897,,0.000,,9,16,,
T,2021-10-10 13:34:55,47.82149679,7.95172604,12,1068.899,,0.000,,10,16,,
T,2021-10-10 13:34:56,47.82149679,7.95172604,12,1068.896,,0.000,,10,16,,
T,2021-10-10 13:34:57,47.82149679,7.95172604,12,1068.882,,0.000,,9,16,,
T,2021-10-10 13:34:58,47.82149679,7.95172604,12,1068.874,,0.000,,9,16,,
T,2021-10-10 13:34:59,47.82149679,7.95172604,12,1068.860,,0.000,,10,16,,
T,2021-10-10 13:35:00,47.82149679,7.95172604,12,1068.851,,0.000,,10,16,,
T,2021-10-10 13:35:01,47.82149679,7.95172604,12,1068.841,,0.000,,10,16,,
T,2021-10-10 13:35:02,47.82149679,7.95172604,12,1068.841,,0.000,,10,16,,
T,2021-10-10 13:35:03,47.82149679,7.95172604,12,1068.840,,0.000,,10,16,,
T,2021-10-10 13:35:04,47.82149679,7.95172604,12,1068.733,,0.000,,10,17,,
T,2021-10-10 13:35:05,47.82149679,7.95172604,8,1068.605,,0.000,,10,17,,
T,2021-10-10 13:35:06,47.82149679,7.95172604,8,1068.510,,0.000,,9,17,,
T,2021-10-10 13:35:07,47.82149679,7.95172604,8,1068.456,,0.000,,9,17,,
T,2021-10-10 13:35:08,47.82149679,7.95172604,8,1068.409,,0.000,,9,17,,
T,2021-10-10 13:35:09,47.82149679,7.95172604,8,1068.394,,0.000,,11,17,,
T,2021-10-10 13:35:10,47.82149679,7.95172604,8,1068.378,,0.000,,11,17,,
T,2021-10-10 13:35:11,47.82149679,7.95172604,8,1068.349,,0.000,,11,17,,
T,2021-10-10 13:35:12,47.82149679,7.95172604,8,1068.310,,0.000,,11,17,,
T,2021-10-10 13:35:13,47.82149679,7.95172604,12,1068.267,,0.000,,9,17,,
T,2021-10-10 13:35:14,47.82149679,7.95172604,12,1068.211,,0.000,,8,17,,
T,2021-10-10 13:35:15,47.82149679,7.95172604,12,1068.207,,0.000,,8,17,,
T,2021-10-10 13:35:16,47.82149679,7.95172604,12,1068.193,,0.000,,9,17,,
T,2021-10-10 13:35:17,47.82149679,7.95172604,12,1068.193,,0.000,,7,17,,
T,2021-10-10 13:35:18,47.82149679,7.95172604,12,1068.212,,0.000,,7,17,,
T,2021-10-10 13:35:19,47.82149679,7.95172604,12,1068.225,,0.000,,7,17,,
T,2021-10-10 13:35:20,47.82149679,7.95172604,12,1068.505,,0.000,,7,17,,
T,2021-10-10 13:35:21,47.82149679,7.95172604,12,1068.518,,0.000,,7,17,,
T,2021-10-10 13:35:22,47.82149679,7.95172604,12,1068.505,,0.000,,8,17,,
T,2021-10-10 13:35:23,47.82149679,7.95172604,12,1068.503,,0.000,,8,17,,
T,2021-10-10 13:35:24,47.82149679,7.95172604,12,1068.499,,0.000,,8,17,,
T,2021-10-10 13:35:25,47.82149679,7.95172604,12,1068.496,,0.000,,9,17,,
T,2021-10-10 13:35:26,47.82149679,7.95172604,12,1068.492,,0.000,,9,17,,
T,2021-10-10 13:35:27,47.82149679,7.95172604,12,1068.491,,0.000,,8,17,,
T,2021-10-10 13:35:28,47.82149679,7.95172604,12,1068.475,,0.000,,8,17,,
T,2021-10-10 13:35:29,47.82149679,7.95172604,12,1068.471,,0.000,,8,17,,
T,2021-10-10 13:35:30,47.82149679,7.95172604,12,1068.467,,0.000,,10,17,,
T,2021-10-10 13:35:31,47.82149679,7.95172604,12,1068.429,,0.000,,10,17,,
T,2021-10-10 13:35:32,47.82149679,7.95172604,12,1068.430,,0.000,,10,17,,
T,2021-10-10 13:35:33,47.82149679,7.95172604,12,1068.433,,0.000,,10,17,,
T,2021-10-10 13:35:34,47.82149679,7.95172604,12,1068.459,,0.000,,9,17,,
T,2021-10-10 13:35:35,47.82149679,7.95172604,12,1068.497,,0.000,,10,17,,
T,2021-10-10 13:35:36,47.82149679,7.95172604,12,1068.561,,0.000,,10,17,,
T,2021-10-10 13:35:37,47.82149679,7.95172604,12,1068.620,,0.000,,10,17,,
T,2021-10-10 13:35:38,47.82149679,7.95172604,12,1068.664,,0.000,,10,17,,
T,2021-10-10 13:35:39,47.82149679,7.95172604,12,1068.667,,0.000,,10,17,,
T,2021-10-10 13:35:40,47.82149679,7.95172604,12,1068.670,,0.000,,10,17,,
T,2021-10-10 13:35:41,47.82149679,7.95172604,12,1068.673,,0.000,,10,17,,
T,2021-10-10 13:35:42,47.82149679,7.95172604,12,1068.676,,0.000,,9,17,,
T,2021-10-10 13:35:43,47.82149679,7.95172604,12,1068.680,,0.000,,9,17,,
T,2021-10-10 13:35:44,47.82149679,7.95172604,12,1068.687,,0.000,,7,17,,
T,2021-10-10 13:35:45,47.82149679,7.95172604,21,,,0.000,,7,17,,
T,2021-10-10 13:35:46,47.82149679,7.95172604,24,,,0.000,,5,19,,
T,2021-10-10 13:35:47,47.82149679,7.95172604,29,,,0.000,,5,20,,
T,2021-10-10 13:35:48,47.82149679,7.95172604,34,,,0.000,,5,20,,
T,2021-10-10 13:35:49,47.82149679,7.95172604,12,1069.137,,0.000,,11,17,,
T,2021-10-10 13:35:50,47.82149679,7.95172604,12,1069.155,,0.000,,11,17,,
T,2021-10-10 13:35:51,47.82149679,7.95172604,12,1069.173,,0.000,,11,17,,
T,2021-10-10 13:35:52,47.82149679,7.95172604,12,1069.356,,0.000,,11,17,,
T,2021-10-10 13:35:53,47.82149679,7.95172604,12,1069.373,,0.000,,11,17,,
T,2021-10-10 13:35:54,47.82149679,7.95172604,12,1069.388,,0.000,,11,17,,
T,2021-10-10 13:35:55,47.82149679,7.95172604,12,1069.531,,0.000,,12,17,,
T,2021-10-10 13:35:56,47.82149679,7.95172604,12,1069.672,,0.000,,12,17,,
T,2021-10-10 13:35:57,47.82149679,7.95172604,8,1069.684,,0.000,,12,17,,
T,2021-10-10 13:35:58,47.82149679,7.95172604,8,1069.697,,0.000,,12,17,,
T,2021-10-10 13:35:59,47.82149679,7.95172604,8,1069.708,,0.000,,12,17,,
T,2021-10-10 13:36:00,47.82149679,7.95172604,8,1069.718,,0.000,,12,18,,
T,2021-10-10 13:36:01,47.82149679,7.95172604,6,1069.727,,0.000,,12,18,,
T,2021-10-10 13:36:02,47.82149679,7.95172604,6,1069.735,,0.000,,12,18,,
T,2021-10-10 13:36:03,47.82149679,7.95172604,6,1069.743,,0.000,,12,18,,
T,2021-10-10 13:36:04,47.82149679,7.95172604,6,1069.810,,0.000,,12,18,,
T,2021-10-10 13:36:05,47.82149679,7.95172604,6,1069.875,,0.000,,12,18,,
T,2021-10-10 13:36:06,47.82149679,7.95172604,6,1069.880,,0.000,,12,18,,
T,2021-10-10 13:36:07,47.82149679,7.95172604,6,1069.885,,0.000,,12,18,,
T,2021-10-10 13:36:08,47.82149679,7.95172604,6,1069.890,,0.000,,12,18,,
T,2021-10-10 13:36:09,47.82149679,7.95172604,6,1069.895,,0.000,,12,18,,
T,2021-10-10 13:36:10,47.82149679,7.95172604,6,1069.900,,0.000,,12,18,,
T,2021-10-10 13:36:11,47.82149679,7.95172604,6,1069.906,,0.000,,12,18,,
T,2021-10-10 13:36:12,47.82149679,7.95172604,6,1069.912,,0.000,,12,18,,
T,2021-10-10 13:36:13,47.82149679,7.95172604,6,1069.918,,0.000,,12,18,,
T,2021-10-10 13:36:14,47.82149679,7.95172604,6,1069.925,,0.000,,12,18,,
T,2021-10-10 13:36:15,47.82149679,7.95172604,6,1069.931,,0.000,,12,18,,
T,2021-10-10 13:36:16,47.82149679,7.95172604,6,1069.938,,0.000,,12,18,,
T,2021-10-10 13:36:17,47.82149679,7.95172604,6,1070.001,,0.000,,12,18,,
T,2021-10-10 13:36:18,47.82149679,7.95172604,6,1070.008,,0.000,,12,18,,
T,2021-10-10 13:36:19,47.82149679,7.95172604,6,1070.014,,0.000,,12,18,,
T,2021-10-10 13:36:20,47.82149679,7.95172604,6,1070.077,,0.000,,12,18,,
T,2021-10-10 13:36:21,47.82149679,7.95172604,6,1070.083,,0.000,,12,18,,
T,2021-10-10 13:36:22,47.82149679,7.95172604,6,1070.090,,0.000,,12,18,,
T,2021-10-10 13:36:23,47.82149679,7.95172604,6,1070.098,,0.000,,12,18,,
T,2021-10-10 13:36:24,47.82149679,7.95172604,6,1070.104,,0.000,,12,18,,
T,2021-10-10 13:36:25,47.82149679,7.95172604,6,1070.110,,0.000,,12,18,,
T,2021-10-10 13:36:26,47.82149679,7.95172604,6,1070.117,,0.000,,12,18,,
T,2021-10-10 13:36:27,47.82149679,7.95172604,6,1070.125,,0.000,,12,18,,
T,2021-10-10 13:36:28,47.82149679,7.95172604,6,1070.133,,0.000,,12,18,,
T,2021-10-10 13:36:29,47.82149679,7.95172604,6,1070.209,,0.000,,12,18,,
T,2021-10-10 13:36:30,47.82149679,7.95172604,6,1070.217,,0.000,,12,18,,
T,2021-10-10 13:36:31,47.82149679,7.95172604,6,1070.225,,0.000,,12,18,,
T,2021-10-10 13:36:32,47.82149679,7.95172604,6,1070.312,,0.000,,12,17,,
T,2021-10-10 13:36:33,47.82149679,7.95172604,6,1070.321,,0.000,,12,18,,
T,2021-10-10 13:36:34,47.82149679,7.95172604,6,1070.331,,0.000,,12,18,,
T,2021-10-10 13:36:35,47.82149679,7.95172604,6,1070.340,,0.000,,12,18,,
T,2021-10-10 13:36:36,47.82149679,7.95172604,6,1070.440,,0.000,,12,18,,
T,2021-10-10 13:36:37,47.82149679,7.95172604,6,1070.449,,0.000,,12,18,,
T,2021-10-10 13:36:38,47.82149679,7.95172604,6,1070.543,,0.000,,12,18,,
T,2021-10-10 13:36:39,47.82149679,7.95172604,6,1070.635,,0.000,,12,18,,
